trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source
t4353,n87542,n147358,25294,car,schedule
t4354,n135486,n112584,25295,car,schedule
t4355,n2146,n58088,25295,car,schedule
t4356,n24730,n123755,25295,car,schedule
t4357,n7489,n59905,25295,car,schedule
t4358,n56433,n132226,25296,car,schedule
t4359,n58282,n144906,25296,car,schedule
t4360,n74660,n133756,25296,car,schedule
t4361,n45017,n94463,25297,car,schedule
t4362,n9395,n130032,25297,car,schedule
t4363,n100799,n148559,25298,car,schedule
t4364,n13812,n49705,25298,car,schedule
t4365,n148622,n90750,25298,car,schedule
t4366,n3971,n137739,25298,car,schedule
t4367,n66770,n114340,25298,car,schedule
t4368,n8060,n93005,25298,car,schedule
t4369,n978,n20967,25298,car,schedule
t4370,n23979,n67608,25299,car,schedule
t4371,n6441,n117432,25299,car,schedule
t4372,n6545,n328,25299,car,schedule
t4373,n67788,n42300,25299,car,schedule
t4374,n78421,n61338,25299,car,schedule
t4375,n93141,n31523,25299,car,schedule
t4376,n11588,n119726,25300,car,schedule
t4377,n121424,n90750,25300,car,schedule
t4378,n26653,n146216,25300,car,schedule
t4379,n65940,n139702,25300,car,schedule
t4380,n12123,n59722,25301,car,schedule
t4381,n131012,n84996,25301,car,schedule
t4382,n2387,n48013,25301,car,schedule
t4383,n87034,n61863,25301,car,schedule
t4384,n1286,n12308,25302,car,schedule
t4385,n17290,n8158,25302,car,schedule
t4386,n77819,n21143,25302,car,schedule
t4387,n153102,n72135,25303,car,schedule
t4388,n1068,n70789,25304,car,schedule
t4389,n22069,n136635,25304,car,schedule
t4390,n102885,n135926,25305,car,schedule
t4391,n20089,n47855,25305,transit,schedule
t4392,n785,n44575,25305,car,schedule
t4393,n20540,n69629,25306,car,schedule
t4394,n3871,n48965,25306,car,schedule
t4395,n11947,n64287,25307,car,schedule
t4396,n140095,n140112,25307,car,schedule
t4397,n2433,n80548,25307,car,schedule
t4398,n85315,n45057,25307,car,schedule
t4399,n12651,n3296,25308,car,schedule
t4400,n131012,n84996,25308,car,schedule
t4401,n57539,n38203,25308,car,schedule
t4402,n91097,n32681,25308,car,schedule
t4403,n11557,n102429,25309,car,schedule
t4404,n13530,n35778,25309,car,schedule
t4405,n142625,n57898,25309,car,schedule
t4406,n18298,n2959,25309,car,schedule
t4407,n53292,n16719,25309,car,schedule
t4408,n20328,n18503,25310,car,schedule
t4409,n23378,n49684,25310,car,schedule
t4410,n56551,n64197,25310,car,schedule
t4411,n8343,n83887,25310,car,schedule
t4412,n100383,n120665,25311,car,schedule
t4413,n47072,n92002,25311,car,schedule
t4414,n82485,n35881,25311,car,schedule
t4415,n10989,n130393,25312,car,schedule
t4416,n122663,n102588,25312,car,schedule
t4417,n20414,n45414,25312,car,schedule
t4418,n5101,n31058,25312,car,schedule
t4419,n84905,n120665,25312,car,schedule
t4420,n140084,n21492,25313,car,schedule
t4421,n43424,n132854,25313,car,schedule
t4422,n127529,n81514,25314,car,schedule
t4423,n128504,n129101,25314,transit,schedule
t4424,n5472,n6863,25314,car,schedule
t4425,n67780,n86385,25314,car,schedule
t4426,n121492,n113272,25315,car,schedule
t4427,n6840,n117947,25315,car,schedule
t4428,n35881,n6427,25316,car,schedule
t4429,n36910,n36703,25316,car,schedule
t4430,n77138,n84648,25316,car,schedule
t4431,n125867,n6068,25317,car,schedule
t4432,n19458,n86011,25317,car,schedule
t4433,n74027,n18042,25317,car,schedule
t4434,n9917,n67464,25317,car,schedule
t4435,n29265,n10488,25318,car,schedule
t4436,n82806,n118473,25318,car,schedule
t4437,n11531,n86115,25319,car,schedule
t4438,n17663,n8064,25319,car,schedule
t4439,n21175,n19764,25319,car,schedule
t4440,n41904,n44461,25319,car,schedule
t4441,n58633,n910,25319,car,schedule
t4442,n7288,n121961,25319,car,schedule
t4443,n84923,n62555,25319,car,schedule
t4444,n12083,n117111,25320,car,schedule
t4445,n18022,n77983,25320,car,schedule
t4446,n21179,n63298,25320,car,schedule
t4447,n22725,n50459,25320,car,schedule
t4448,n41537,n39592,25320,car,schedule
t4449,n74254,n56317,25320,car,schedule
t4450,n75841,n63882,25320,car,schedule
t4451,n13683,n25513,25321,car,schedule
t4452,n17345,n56525,25321,car,schedule
t4453,n60340,n49487,25321,car,schedule
t4454,n154373,n30202,25322,car,schedule
t4455,n1978,n25945,25322,car,schedule
t4456,n3241,n143981,25322,car,schedule
t4457,n129581,n87386,25323,car,schedule
t4458,n17109,n15589,25323,car,schedule
t4459,n19531,n113701,25323,car,schedule
t4460,n68206,n136484,25323,car,schedule
t4461,n126400,n6058,25324,car,schedule
t4462,n5018,n83624,25324,car,schedule
t4463,n102078,n88631,25326,car,schedule
t4464,n12309,n53218,25326,car,schedule
t4465,n125048,n47400,25326,car,schedule
t4466,n2419,n30146,25326,car,schedule
t4467,n28912,n66703,25326,car,schedule
t4468,n6100,n111497,25326,car,schedule
t4469,n83900,n109057,25326,car,schedule
t4470,n11408,n91321,25327,car,schedule
t4471,n3093,n59723,25327,car,schedule
t4472,n4065,n69249,25327,car,schedule
t4473,n5140,n36772,25327,car,schedule
t4474,n7213,n43603,25327,car,schedule
t4475,n11454,n119507,25328,car,schedule
t4476,n139514,n41634,25328,car,schedule
t4477,n154951,n61565,25328,car,schedule
t4478,n38013,n56719,25329,car,schedule
t4479,n46160,n117947,25329,car,schedule
t4480,n82090,n61672,25329,car,schedule
t4481,n87895,n144897,25329,car,schedule
t4482,n11064,n45418,25330,car,schedule
t4483,n12524,n63712,25330,car,schedule
t4484,n127808,n96164,25330,car,schedule
t4485,n7821,n131369,25330,car,schedule
t4486,n84997,n57294,25330,car,schedule
t4487,n111256,n57817,25331,car,schedule
t4488,n17977,n154656,25331,car,schedule
t4489,n19754,n148014,25331,car,schedule
t4490,n2167,n54915,25331,car,schedule
t4491,n82334,n16719,25331,car,schedule
t4492,n10910,n18587,25332,car,schedule
t4493,n107578,n92002,25333,car,schedule
t4494,n107129,n110937,25334,car,schedule
t4495,n11310,n130041,25334,car,schedule
t4496,n12663,n67609,25334,car,schedule
t4497,n8032,n92916,25334,car,schedule
t4498,n95083,n59852,25334,car,schedule
t4499,n2205,n131358,25335,car,schedule
t4500,n33576,n48301,25335,car,schedule
t4501,n4538,n82172,25335,car,schedule
t4502,n62506,n148827,25335,car,schedule
t4503,n11693,n39055,25336,car,schedule
t4504,n19964,n48269,25336,car,schedule
t4505,n6304,n35778,25336,car,schedule
t4506,n20553,n86338,25337,car,schedule
t4507,n38392,n77259,25337,car,schedule
t4508,n15546,n38423,25338,car,schedule
t4509,n49607,n47168,25338,car,schedule
t4510,n119501,n87647,25339,car,schedule
t4511,n136679,n91382,25339,car,schedule
t4512,n26171,n6787,25339,car,schedule
t4513,n6787,n78387,25339,car,schedule
t4514,n96080,n83899,25339,car,schedule
t4515,n11513,n60757,25340,car,schedule
t4516,n17506,n109180,25340,car,schedule
t4517,n18173,n58871,25340,car,schedule
t4518,n119587,n129503,25341,car,schedule
t4519,n4784,n49214,25341,car,schedule
t4520,n62204,n51600,25341,car,schedule
t4521,n92806,n83568,25341,car,schedule
t4522,n11179,n55418,25342,car,schedule
t4523,n142465,n119642,25342,car,schedule
t4524,n72167,n109057,25342,car,schedule
t4525,n77964,n20694,25342,car,schedule
t4526,n154728,n134454,25343,car,schedule
t4527,n23577,n120665,25343,car,schedule
t4528,n2758,n102588,25343,car,schedule
t4529,n13658,n116299,25344,car,schedule
t4530,n14102,n121488,25344,car,schedule
t4531,n16111,n50638,25344,car,schedule
t4532,n5609,n31058,25344,car,schedule
t4533,n13886,n113208,25345,car,schedule
t4534,n16043,n86236,25345,car,schedule
t4535,n22313,n69629,25345,car,schedule
t4536,n34397,n25711,25345,car,schedule
t4537,n65503,n81243,25345,car,schedule
t4538,n72276,n154497,25345,car,schedule
t4539,n136647,n63326,25346,car,schedule
t4540,n1430,n52230,25346,car,schedule
t4541,n14392,n119872,25346,car,schedule
t4542,n1588,n23049,25346,car,schedule
t4543,n15976,n10601,25346,car,schedule
t4544,n46288,n53059,25346,car,schedule
t4545,n48659,n81146,25346,car,schedule
t4546,n87386,n93399,25346,car,schedule
t4547,n135877,n89876,25347,car,schedule
t4548,n18052,n63108,25347,car,schedule
t4549,n18393,n147439,25347,car,schedule
t4550,n2148,n89070,25347,car,schedule
t4551,n24761,n125167,25347,car,schedule
t4552,n17635,n48013,25348,car,schedule
t4553,n30066,n58384,25348,car,schedule
t4554,n5601,n56686,25349,car,schedule
t4555,n6202,n1813,25349,car,schedule
t4556,n11911,n38968,25350,car,schedule
t4557,n132171,n123369,25350,car,schedule
t4558,n49061,n62942,25350,car,schedule
t4559,n54249,n3863,25350,car,schedule
t4560,n56551,n81660,25350,car,schedule
t4561,n141480,n115027,25351,car,schedule
t4562,n8167,n119870,25351,car,schedule
t4563,n12256,n110271,25352,car,schedule
t4564,n100383,n126131,25353,car,schedule
t4565,n12037,n29388,25353,car,schedule
t4566,n147547,n148044,25353,transit,schedule
t4567,n23938,n23724,25353,car,schedule
t4568,n25501,n68960,25353,car,schedule
t4569,n45272,n58728,25353,car,schedule
t4570,n62528,n58053,25353,car,schedule
t4571,n6311,n114721,25353,car,schedule
t4572,n99454,n7861,25353,car,schedule
t4573,n145030,n46880,25354,bike,schedule
t4574,n1111,n20815,25356,car,schedule
t4575,n111796,n58728,25356,car,schedule
t4576,n126189,n8664,25356,car,schedule
t4577,n129211,n6069,25356,car,schedule
t4578,n129510,n62928,25356,car,schedule
t4579,n1589,n133756,25356,car,schedule
t4580,n137235,n144466,25357,car,schedule
t4581,n23751,n1111,25357,car,schedule
t4582,n86143,n37615,25357,car,schedule
t4583,n60151,n132815,25358,car,schedule
t4584,n11375,n131251,25359,car,schedule
t4585,n114264,n58932,25359,car,schedule
t4586,n134454,n4752,25359,car,schedule
t4587,n739,n63833,25359,car,schedule
t4588,n116680,n119464,25360,car,schedule
t4589,n117421,n125082,25360,car,schedule
t4590,n119587,n99503,25360,car,schedule
t4591,n130248,n13683,25360,car,schedule
t4592,n17906,n25150,25360,car,schedule
t4593,n4757,n93294,25360,car,schedule
t4594,n11054,n49193,25361,car,schedule
t4595,n47828,n45015,25361,car,schedule
t4596,n7076,n81516,25361,car,schedule
t4597,n20086,n17973,25362,car,schedule
t4598,n4376,n112072,25362,car,schedule
t4599,n7180,n40013,25362,car,schedule
t4600,n139935,n82025,25363,car,schedule
t4601,n59182,n89876,25363,car,schedule
t4602,n66770,n30201,25363,car,schedule
t4603,n73330,n7487,25363,car,schedule
t4604,n95065,n48711,25363,car,schedule
t4605,n17999,n17054,25364,car,schedule
t4606,n49966,n116242,25364,car,schedule
t4607,n20086,n123516,25365,car,schedule
t4608,n20586,n60879,25365,car,schedule
t4609,n53689,n56336,25365,car,schedule
t4610,n128728,n8117,25366,car,schedule
t4611,n153090,n8588,25366,car,schedule
t4612,n2473,n20360,25366,car,schedule
t4613,n3240,n990,25366,car,schedule
t4614,n45348,n32120,25366,car,schedule
t4615,n57769,n130475,25366,car,schedule
t4616,n21925,n95582,25367,car,schedule
t4617,n67162,n61934,25367,car,schedule
t4618,n127121,n48758,25368,car,schedule
t4619,n66530,n111498,25368,car,schedule
t4620,n20097,n28456,25369,car,schedule
t4621,n42311,n79765,25369,car,schedule
t4622,n12849,n86668,25370,car,schedule
t4623,n17096,n105634,25370,car,schedule
t4624,n23992,n8932,25370,car,schedule
t4625,n37926,n82569,25370,car,schedule
t4626,n59578,n145044,25372,car,schedule
t4627,n67837,n39796,25372,car,schedule
t4628,n70136,n76373,25372,car,schedule
t4629,n108735,n39813,25373,car,schedule
t4630,n134066,n8664,25373,car,schedule
t4631,n22705,n128890,25373,car,schedule
t4632,n6096,n75432,25373,car,schedule
t4633,n23237,n38633,25374,car,schedule
t4634,n2564,n75632,25374,car,schedule
t4635,n2920,n15113,25375,car,schedule
t4636,n32211,n30268,25375,car,schedule
t4637,n134546,n69629,25376,car,schedule
t4638,n23678,n17074,25376,car,schedule
t4639,n50780,n43674,25376,car,schedule
t4640,n129891,n149498,25377,car,schedule
t4641,n1030,n136652,25378,car,schedule
t4642,n119381,n68898,25378,car,schedule
t4643,n119584,n42928,25378,car,schedule
t4644,n129807,n17782,25378,car,schedule
t4645,n13398,n47492,25378,car,schedule
t4646,n47391,n52591,25379,car,schedule
t4647,n114137,n62186,25380,car,schedule
t4648,n3488,n114154,25380,car,schedule
t4649,n48504,n55710,25380,car,schedule
t4650,n9040,n37615,25380,car,schedule
t4651,n21179,n47900,25381,car,schedule
t4652,n32693,n4573,25381,car,schedule
t4653,n99207,n95496,25381,transit,schedule
t4654,n101797,n11054,25382,car,schedule
t4655,n12337,n128406,25382,car,schedule
t4656,n20282,n149860,25382,car,schedule
t4657,n20329,n123996,25382,car,schedule
t4658,n22058,n48267,25382,car,schedule
t4659,n23739,n131041,25382,car,schedule
t4660,n4729,n89876,25382,car,schedule
t4661,n48793,n65140,25382,car,schedule
t4662,n49954,n89568,25382,car,schedule
t4663,n22020,n80548,25383,car,schedule
t4664,n77427,n132003,25383,car,schedule
t4665,n9514,n52982,25383,car,schedule
t4666,n14205,n123750,25384,car,schedule
t4667,n20222,n117650,25384,car,schedule
t4668,n6639,n57561,25384,car,schedule
t4669,n68058,n9477,25384,car,schedule
t4670,n16065,n50684,25385,car,schedule
t4671,n21179,n36741,25385,car,schedule
t4672,n129726,n77170,25386,car,schedule
t4673,n23210,n80548,25386,car,schedule
t4674,n24027,n111921,25386,car,schedule
t4675,n35381,n50597,25386,car,schedule
t4676,n54076,n65484,25386,car,schedule
t4677,n29706,n41631,25387,car,schedule
t4678,n5988,n16533,25387,car,schedule
t4679,n68779,n138246,25387,car,schedule
t4680,n75452,n28883,25387,car,schedule
t4681,n82057,n72784,25387,car,schedule
t4682,n33576,n47716,25388,transit,schedule
t4683,n70023,n119775,25388,car,schedule
t4684,n8662,n20491,25388,car,schedule
t4685,n966,n1302,25389,car,schedule
t4686,n100758,n58862,25390,car,schedule
t4687,n115349,n86424,25390,car,schedule
t4688,n1977,n58386,25390,car,schedule
t4689,n7942,n147443,25390,car,schedule
t4690,n20241,n116356,25391,car,schedule
t4691,n24478,n33397,25391,car,schedule
t4692,n57013,n112928,25391,car,schedule
t4693,n15215,n29421,25392,car,schedule
t4694,n3869,n74430,25392,car,schedule
t4695,n8061,n50197,25392,car,schedule
t4696,n108767,n152767,25393,car,schedule
t4697,n115118,n44133,25393,car,schedule
t4698,n131744,n20031,25393,car,schedule
t4699,n6663,n46857,25393,car,schedule
t4700,n83375,n62155,25393,car,schedule
t4701,n109059,n102429,25394,car,schedule
t4702,n24429,n113272,25394,car,schedule
t4703,n46486,n86875,25394,car,schedule
t4704,n63352,n36569,25394,car,schedule
t4705,n9455,n80548,25394,car,schedule
t4706,n124130,n16533,25395,car,schedule
t4707,n12482,n40503,25395,car,schedule
t4708,n67485,n87283,25395,car,schedule
t4709,n133991,n137554,25396,car,schedule
t4710,n49061,n83899,25396,car,schedule
t4711,n91634,n148136,25396,car,schedule
t4712,n134546,n69629,25397,car,schedule
t4713,n153597,n52838,25397,car,schedule
t4714,n25019,n108168,25397,car,schedule
t4715,n24235,n64496,25398,car,schedule
t4716,n47295,n61718,25398,car,schedule
t4717,n149152,n58547,25399,car,schedule
t4718,n22057,n487,25399,car,schedule
t4719,n3632,n84455,25399,car,schedule
t4720,n39212,n70792,25399,car,schedule
t4721,n54078,n56456,25399,car,schedule
t4722,n65361,n119061,25399,car,schedule
t4723,n13088,n89876,25400,car,schedule
t4724,n146579,n53061,25400,car,schedule
t4725,n5479,n59955,25401,car,schedule
t4726,n101962,n70413,25402,car,schedule
t4727,n12663,n48610,25402,car,schedule
t4728,n17263,n54717,25402,car,schedule
t4729,n15106,n50771,25403,car,schedule
t4730,n23395,n122778,25403,car,schedule
t4731,n49397,n37894,25403,car,schedule
t4732,n90632,n148044,25403,car,schedule
t4733,n18029,n19966,25404,car,schedule
t4734,n83087,n130809,25404,car,schedule
t4735,n24405,n89876,25405,car,schedule
t4736,n19970,n47950,25406,car,schedule
t4737,n68923,n134522,25406,car,schedule
t4738,n750,n35922,25406,car,schedule
t4739,n33383,n124351,25407,car,schedule
t4740,n66194,n15094,25407,car,schedule
t4741,n91097,n79104,25407,car,schedule
t4742,n17977,n29421,25408,car,schedule
t4743,n1976,n61693,25408,car,schedule
t4744,n17956,n124618,25409,car,schedule
t4745,n157191,n54861,25410,car,schedule
t4746,n16105,n152748,25410,car,schedule
t4747,n23686,n95582,25410,car,schedule
t4748,n143897,n88932,25411,car,schedule
t4749,n5255,n119061,25411,car,schedule
t4750,n7193,n33178,25411,car,schedule
t4751,n1006,n12269,25412,car,schedule
t4752,n125757,n153161,25412,car,schedule
t4753,n5603,n81563,25412,car,schedule
t4754,n3188,n114554,25413,car,schedule
t4755,n12915,n30192,25414,car,schedule
t4756,n44892,n18101,25415,car,schedule
t4757,n11179,n77170,25416,car,schedule
t4758,n14028,n5385,25416,car,schedule
t4759,n71127,n129343,25417,car,schedule
t4760,n73262,n32231,25417,car,schedule
t4761,n111079,n108168,25418,car,schedule
t4762,n12656,n66732,25418,car,schedule
t4763,n29715,n118156,25418,car,schedule
t4764,n38864,n50850,25418,car,schedule
t4765,n104252,n49719,25419,car,schedule
t4766,n11469,n118817,25419,car,schedule
t4767,n13592,n120002,25420,car,schedule
t4768,n2146,n115896,25420,car,schedule
t4769,n19971,n108168,25421,car,schedule
t4770,n20590,n77661,25421,car,schedule
t4771,n23498,n8158,25421,car,schedule
t4772,n53292,n16719,25421,car,schedule
t4773,n60410,n12093,25421,car,schedule
t4774,n20838,n44541,25422,car,schedule
t4775,n22309,n69571,25422,car,schedule
t4776,n135293,n63514,25423,car,schedule
t4777,n153792,n47703,25423,car,schedule
t4778,n23975,n126131,25423,car,schedule
t4779,n74198,n49805,25423,car,schedule
t4780,n24794,n58799,25424,car,schedule
t4781,n66319,n78622,25424,car,schedule
t4782,n117540,n110496,25425,car,schedule
t4783,n13804,n134179,25425,car,schedule
t4784,n31413,n94958,25425,car,schedule
t4785,n5147,n89876,25425,car,schedule
t4786,n78160,n121896,25425,car,schedule
t4787,n24158,n20090,25426,car,schedule
t4788,n51014,n107,25426,car,schedule
t4789,n5606,n62707,25426,car,schedule
t4790,n14348,n100548,25427,car,schedule
t4791,n23938,n117812,25427,car,schedule
t4792,n561,n4749,25427,car,schedule
t4793,n6738,n49108,25427,car,schedule
t4794,n22058,n78383,25428,car,schedule
t4795,n24958,n12816,25428,car,schedule
t4796,n10393,n69041,25429,car,schedule
t4797,n116245,n36879,25429,car,schedule
t4798,n28798,n118388,25429,car,schedule
t4799,n43954,n130691,25429,car,schedule
t4800,n117235,n118226,25430,car,schedule
t4801,n5758,n24660,25430,car,schedule
t4802,n72296,n132888,25430,car,schedule
t4803,n45251,n55385,25431,car,schedule
t4804,n5755,n75892,25431,car,schedule
t4805,n74027,n57118,25431,car,schedule
t4806,n114140,n80697,25433,car,schedule
